asset_id,asof,tenor,moneyness,iv,contract_symbol,ask,bid,expiry,delta,log_returns,hist_vol_10d,target_realized_vol_10d,close,strike,log_moneyness,H_kappa,H_theta,H_volvol,H_rho,H_diff_term,S_alpha,S_rho,S_nu,S_theoretical_iv,SABR_Edge
10101,2025-12-15,0.10925,0.9468662507282309,0.269843727,AAPL260123C00260000,19,18.0,2026-01-23,0.759824250223195,-0.013312281108036516,0.119747665776771,,274.600006103516,260.00947822918556,-0.05459743048209721,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,0.020899253482682234,2.0,0.09672219709158197,2.0,0.13643908733833268,0.1334046396616673
10101,2025-12-15,0.10925,1.03791108252902,0.203987452,AAPL260123C00285000,3,3.0,2026-01-23,0.325142153264868,-0.013312281108036516,0.119747665776771,,274.600006103516,285.0103895973758,0.037210118771023384,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,-0.04495702151731773,2.0,0.09672219709158197,2.0,0.1343570124754868,0.06963043952451323
10101,2025-12-15,0.10925,1.12895591432981,0.203377107,AAPL260123C00310000,0,0.0,2026-01-23,0.0440251818916692,-0.013312281108036516,0.119747665776771,,274.600006103516,310.01130096556636,0.12129323598156362,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,-0.04556736651731774,2.0,0.09672219709158197,2.0,0.14192234214599087,0.061454764854009136
10101,2025-12-15,0.10925,1.22000074613061,0.254890264,AAPL260123C00335000,0,,2026-01-23,0.011715562139452,-0.013312281108036516,0.119747665776771,,274.600006103516,335.0122123337596,0.19885147032744532,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,0.005945790482682234,2.0,0.09672219709158197,2.0,0.13916016601901596,0.11573009798098402
10101,2025-11-28,0.00274,1.04102540633186,0.12500875,AAPL251128C00287500,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,287.500000445282,0.04020619503325012,0.1,0.001,0.8,-0.1,0.09338597339831621,2.0,0.95,1.3657831395126008,0.14389850644606175,-0.01888975644606175
10101,2025-11-28,0.00274,1.07723498568253,0.2500075,AAPL251128C00297500,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,297.5000004607692,0.07439755978152633,0.1,0.001,0.8,-0.1,0.21838472339831622,2.0,0.95,1.3657831395126008,0.16226996142117572,0.08773753857882427
10101,2025-11-28,0.00274,1.11344456503321,0.500005,AAPL251128C00307500,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,307.50000047625906,0.1074584220424205,0.1,0.001,0.8,-0.1,0.46838222339831626,2.0,0.95,1.3657831395126008,0.16740719250595879,0.3325978074940412
10101,2025-11-28,0.00274,1.14965414438388,0.500005,AAPL251128C00317500,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,317.5000004917461,0.1394611531285911,0.1,0.001,0.8,-0.1,0.46838222339831626,2.0,0.95,1.3657831395126008,0.1660594257869596,0.33394557421304044
10101,2025-11-28,0.00274,1.19491611857222,0.500005,AAPL251128C00330000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,330.0000005111057,0.1780759892563692,0.1,0.001,0.8,-0.1,0.46838222339831626,2.0,0.95,1.3657831395126008,0.16444296396166264,0.3355620360383374
10101,2025-11-28,0.02158,1.05007780116953,0.062509375,AAPL251205C00290000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,290.00000044915447,0.04886425777636623,0.1,0.001,0.8,-0.1,0.030886598398316215,1.5240799429740381,0.95,0.6028854642805878,0.10406259801942983,-0.04155322301942982
10101,2025-11-28,0.02158,1.07723498568253,0.12500875,AAPL251205C00297500,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,297.5000004607692,0.07439755978152633,0.1,0.001,0.8,-0.1,0.09338597339831621,1.5240799429740381,0.95,0.6028854642805878,0.11016080846070139,0.01484794153929861
10101,2025-11-28,0.02158,1.10439217019554,0.12500875,AAPL251205C00305000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,305.00000047238655,0.09929511140325793,0.1,0.001,0.8,-0.1,0.09338597339831621,1.5240799429740381,0.95,0.6028854642805878,0.11590455272861425,0.009104197271385756
